run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_1_20260714T170440Z,x0139,intended,criminal_case_vs_protection,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,True,I am afraid after an altercation and do not know what kind of order I need.,I have a court date on a criminal harassment charge.,Family Law > Restraining Orders,Family Law > Restraining Orders,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,3,"Who is the other person? || Has there been repeated harassment or stalking, or was it a single incident? || Are you in immediate danger right now?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,11071,False
final_run_1_20260714T170440Z,x0642,intended,license_vs_employment_discrimination,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I believe unfair treatment is keeping me from working in my field. I do not know what to do next.,My employer used age and race in hiring; no government license is in dispute.,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Professional Licensing,False,False,True,True,True,True,True,3,Who is keeping you from working in your field? || What happened? || Do you think this is because of any of these reasons? (Pick all that fit),True,Do you think this is because of any of these reasons? (Pick all that fit),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Administrative Law > Professional Licensing,True,False,True,,False,True,False,True,,False,,True,False,,22389,False
final_run_1_20260714T170440Z,x0186,intended,wrongful_discharge_vs_unemployment,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,My employer let me go and I think the reason was unfair. What are my options?,The employment department says I am ineligible for benefits and set an appeal deadline.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Discrimination - Employee || Labor & Employment > Whistleblowers - Employee,True,False,True,,False,True,False,3,Which best fits why you think the firing was unfair? || Who was your employer? || Did you have an employment contract or were you in a union with a collective bargaining agreement?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,12723,False
final_run_1_20260714T170440Z,x0613,intended,contractor_vs_small_claims,AtoB,expanded_workbook_grounded,,True,False,False,A contractor did poor work on my home and we disagree about payment. Can a lawyer help me?,I plan to represent myself in small claims to recover the limited repair cost.,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,True,True,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,13008,False
final_run_1_20260714T170440Z,x0607,intended,contractor_vs_small_claims,AtoB,expanded_workbook_grounded,,True,False,False,There is a dispute over defective work by a home contractor. What are my options?,I need advice on completing small-claims forms for this modest contractor dispute.,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,2,"Are you the homeowner or tenant who hired the contractor, or are you the contractor? || About how much money is in dispute for the defective work?",True,About how much money is in dispute for the defective work?,Real Property > Construction/Contractors,Real Property > Construction/Contractors,False,False,False,False,True,False,False,True,True,False,False,False,False,,18864,False
final_run_1_20260714T170440Z,x0620,intended,contractor_vs_small_claims,BtoA,expanded_workbook_grounded,,True,False,False,A small home-repair dispute may need to go to court and I need guidance. What are my options?,I need counsel for a complex construction contract and damage exceeding the small-claims limit.,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice || Real Property > Construction/Contractors,True,True,True,True,True,True,True,2,Who is the other side in the dispute? || About how much money is at stake (including any repairs to fix the problem)?,True,About how much money is at stake (including any repairs to fix the problem)?,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,True,True,False,False,True,True,,25549,False
final_run_1_20260714T170440Z,legacy_005,intended,bankruptcy_vs_collections,AtoB,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,I need help because I can’t seem to get the money that is legally owed to me and it’s affecting my finances.,A judge already ruled in my favor for the debt but the debtor won’t pay.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Labor & Employment > Wage and Hour Claims - Employee || Consumer Law > General,False,False,False,False,True,False,False,3,"Who owes you the money? || Do you have anything in writing about the money (like a contract, invoice, pay stubs, emails/texts, or a court order)? || About how much money is at stake?",True,Who owes you the money?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Labor & Employment > Wage and Hour Claims - Employee || Consumer Law > Insurance,True,True,True,True,True,True,False,True,True,False,False,False,False,,22316,False
final_run_1_20260714T170440Z,x0682,intended,mold_vs_tenant,BtoA,expanded_workbook_grounded,,True,False,False,The owner will not maintain the apartment and says I am responsible. What are my options?,"Testing found toxic mold, and the main claim is for illness and remediation caused by mold exposure.",Real Property > Tenant (Residential),Real Property > Tenant (Residential),General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,True,True,True,True,True,True,1,What kind of rental is this?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,8914,False
final_run_1_20260714T170440Z,x0221,intended,work_injury_vs_personal_injury,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,True,I had an accident while helping at a business and need legal advice. I do not know what to do next.,"I was a customer visiting the property, not a worker there.",Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State || General Litigation > Premises Liability,True,True,True,True,True,True,True,2,"When you were hurt, which best describes your role? || Did the injury happen on the business’s property?",True,"When you were hurt, which best describes your role?",Workers' Comp > State,Workers' Comp > State || General Litigation > Premises Liability,False,False,True,False,True,True,False,True,False,False,False,False,False,,28935,False
final_run_1_20260714T170440Z,x0462,intended,malpractice_vs_wrongful_death,AtoB,expanded_workbook_grounded,,True,False,True,A doctor failed to provide proper care and the consequences were severe. I do not know what to do next.,My relative passed away after the medical error and we seek damages for the death.,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,True,True,True,True,True,False,2,Who was harmed and how serious was the outcome? || About how long ago did this happen?,True,Who was harmed and how serious was the outcome?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),True,False,True,False,True,True,False,True,True,False,False,False,False,,19027,False
final_run_1_20260714T170440Z,x0375,intended,dui_vs_dmv,AtoB,expanded_workbook_grounded,,False,False,False,I cannot drive right now and need help challenging the decision. Can a lawyer help me?,This is only a DMV administrative hearing about driving fitness.,Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,1,What reason did they give for you not being allowed to drive?,True,What reason did they give for you not being allowed to drive?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,True,True,False,False,False,False,,12973,False
final_run_1_20260714T170440Z,x0302,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,There is already a decision about a debt and I need to know the next step.,Several creditors have judgments against me and I cannot meet basic expenses.,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),True,True,True,True,True,True,False,1,Which one are you in this debt case?,True,Which one are you in this debt case?,Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),False,False,False,False,True,False,False,False,False,False,False,False,False,,13281,False
final_run_1_20260714T170440Z,x0646,intended,license_vs_employment_discrimination,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I was treated unfairly in connection with my job and qualifications.,The immediate issue is a character-and-fitness review by the professional licensing agency.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,2,"What best fits the unfair treatment you’re dealing with? || Do you work for a government employer (city, county, state, federal, or a public school)?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,18742,False
final_run_1_20260714T170440Z,x0030,intended,divorce_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,A relationship dispute has escalated and I need help keeping the other person away. Can a lawyer help me?,I want to dissolve the marriage and work out the terms of separation.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,2,"What is your relationship to the other person? || Have they hurt you, threatened you, or damaged your property?",True,What is your relationship to the other person?,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,True,False,True,False,True,True,False,True,False,False,False,False,False,,15332,False
final_run_1_20260714T170440Z,x0403,intended,custody_vs_support,AtoB,expanded_workbook_grounded,,True,False,True,My child's other parent and I disagree about our current arrangement. Can a lawyer help me?,I need to modify child support after my income changed.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,3,What is the disagreement mainly about? || Do you already have a court order or a written parenting plan? || Is there any urgent safety issue for you or the child right now?,True,What is the disagreement mainly about?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,True,True,False,False,False,False,,15213,False
final_run_1_20260714T170440Z,x0254,intended,workers_comp_vs_third_party,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,False,I got hurt at work and need to know whether I have another claim. Can a lawyer help me?,A delivery driver from another company caused the accident while I was working.,Workers' Comp > State,Workers' Comp > State,Workers' Comp > Third Party litigation,Workers' Comp > Third Party Litigation,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,True,True,True,True,True,True,True,1,Who do you think caused your work injury?,True,Who do you think caused your work injury?,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,True,False,True,True,True,True,True,True,True,False,False,False,False,,19408,False
final_run_1_20260714T170440Z,legacy_077,intended,debtor_vs_creditor,BtoA,legacy_200_snapshot,,False,False,False,A neighbor hasn’t paid me back after I lent him money.,"He says I overcharged him on interest, so he doesn’t think he owes me.",Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Consumer Law > General,Consumer Law > General,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,3,Do you have anything in writing that shows the loan and when it should be paid back? || About how much is still owed? || When was the money supposed to be paid back?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,12394,False
final_run_1_20260714T170440Z,legacy_008,intended,bankruptcy_vs_collections,AtoB,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,I'm barely getting by since someone hasn't paid me what they owe and I feel like I’ve run out of options.,"There's a judgment that says they owe me, but I haven’t gotten anything from them.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Consumer Law > Small Claims Advice,False,False,False,False,True,False,False,2,What kind of money is owed to you? || Do you already have a court judgment saying they owe you this money?,True,Do you already have a court judgment saying they owe you this money?,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Consumer Law > Small Claims Advice,True,False,True,False,True,True,False,True,False,False,False,False,False,,18360,False
final_run_1_20260714T170440Z,x0260,intended,workers_comp_vs_third_party,BtoA,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,False,I was injured at work because of equipment or a person from outside my company. What are my options?,The accident involved only my employer and normal workplace conditions.,Workers' Comp > Third Party litigation,Workers' Comp > Third Party Litigation,Workers' Comp > State,Workers' Comp > State,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,True,False,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,7478,False
final_run_1_20260714T170440Z,x0121,intended,criminal_case_vs_protection,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,True,There was a confrontation and now I need help with what happened.,My former partner assaulted me and keeps coming to my home.,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Personal Injury,General Litigation > Personal Injury || Criminal Law > Misdemeanor,False,False,True,True,True,True,True,3,Who was the confrontation with? || Did anyone get hurt or need medical care? || Did police come or did anyone get arrested or charged?,True,Who was the confrontation with?,General Litigation > Personal Injury,General Litigation > Personal Injury || Criminal Law > Misdemeanor,False,False,False,False,True,False,False,False,False,False,False,False,False,,27200,False
final_run_1_20260714T170440Z,legacy_086,intended,domestic_violence,AtoB,legacy_200_snapshot,domestic_violence,False,True,False,I just want some guidance on ending things with my partner. We’re not getting along.,My partner has forced me to do things I didn’t want sexually.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Informal Living Arrangements,True,True,True,True,True,True,False,3,Are you legally married or in a registered domestic partnership? || Do you have children together and need custody/child support orders? || Do you share a home or major property together?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,12012,False
final_run_1_20260714T170440Z,x0417,intended,custody_vs_support,BtoA,expanded_workbook_grounded,,True,False,False,I need to modify the terms of a family court order. I do not know what to do next.,I am asking the court to change custody because the child moved.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification || Family Law > Spousal Support,True,False,True,True,True,True,True,1,Which part of the family court order do you want to change?,True,Which part of the family court order do you want to change?,Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > Child Custody/Visitation,True,False,True,True,True,True,True,True,True,False,False,True,False,,14342,False
final_run_1_20260714T170440Z,x0367,intended,dui_vs_dmv,AtoB,expanded_workbook_grounded,,False,False,False,I cannot drive right now and need help challenging the decision. What are my options?,This is only a DMV administrative hearing about driving fitness.,Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,1,Why was your license taken away or suspended?,True,Why was your license taken away or suspended?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,True,True,False,False,False,False,,18070,False
final_run_1_20260714T170440Z,x0798,intended,business_bankruptcy_vs_dissolution,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,There is a dispute over buying out an owner's share of a failing company. I do not know what to do next.,The company cannot pay creditors and needs to file a business bankruptcy case.,Business & Corporate > Sale of Business,Business and Corporate > Sale Of Business,Bankruptcy > Business,Bankruptcy > Business,Business and Corporate > Litigation,Business and Corporate > Litigation || Business and Corporate > Sale Of Business,True,False,True,True,True,False,False,2,"Has anyone started a court case or arbitration, or sent a formal demand letter about the buyout? || What type of company is it?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,9448,False
final_run_1_20260714T170440Z,x0088,intended,separation_vs_financial_abuse,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,I need to leave my relationship but I am afraid I cannot do it safely. Can a lawyer help me?,The only legal issue is ending the marriage and dividing our assets.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,2,Do you want help getting a court order to make them stay away from you (a no-contact/stay-away order)? || Do you have children with them or children living with you who may also need protection or custody orders?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9559,False
final_run_1_20260714T170440Z,x0551,intended,ssd_vs_ssi,AtoB,expanded_workbook_grounded,,True,False,False,"My medical records show I am disabled, but my claim was denied. I do not know what to do next.","The denied benefit is Supplemental Security Income, not SSDI.",Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || General Litigation > Health Law/HIPAA,True,False,True,,False,True,False,1,Which type of disability claim was denied?,True,Which type of disability claim was denied?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,True,True,False,False,False,False,,16108,False
final_run_1_20260714T170440Z,x0307,intended,judgment_vs_bankruptcy,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I have court papers involving money and cannot figure out what to do now. What are my options?,"I am the debtor, cannot pay the judgment, and need bankruptcy advice.",Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Consumer Law > Small Claims Advice,True,False,True,False,True,True,False,3,Which of these best fits your situation? || What do the court papers say at the top? || What is the money issue about?,True,Which of these best fits your situation?,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Consumer Law > Small Claims Advice,False,False,False,False,True,False,False,False,False,False,False,False,False,,17025,False
final_run_1_20260714T170440Z,legacy_121,intended,employee_vs_employer,AtoB,legacy_200_snapshot,,False,False,False,I let someone go from work and now they're saying I broke our agreement. Can you help me with this problem?,I actually run my own cleaning business and the person I let go was a subcontractor.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > General - Employer,Labor & Employment > General - Employer,True,False,True,,False,True,False,1,What kind of agreement do they say you broke?,True,What kind of agreement do they say you broke?,Labor & Employment > General - Employer,Labor & Employment > General - Employer,False,False,False,False,True,False,False,False,False,False,False,False,False,,14684,False
final_run_1_20260714T170440Z,x0652,intended,license_vs_employment_discrimination,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I need help challenging discrimination that affected my ability to work. What are my options?,The state licensing board revoked my occupational license and I must appeal its order.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,2,"Which of these best fits your situation? || Do you work for a government employer (city, county, state, federal, or a public school)?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,12174,False
final_run_1_20260714T170440Z,legacy_173,intended,injury_location,BtoA,legacy_200_snapshot,injury_location,False,False,False,I got a back injury lifting heavy boxes during my shift at the warehouse. I think I need help with my medical bills.,I've been working under the table for cash payments. There's no official record of my employment with the company.,Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,True,True,True,True,True,True,True,1,Who is your employer?,True,Who is your employer?,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,False,False,False,False,True,False,False,False,False,False,False,False,False,,14074,False
final_run_1_20260714T170440Z,legacy_122,intended,employee_vs_employer,AtoB,legacy_200_snapshot,,False,False,False,"I had to end someone's work because they weren't following the rules, and now I'm getting angry messages from them. What can I do?","I own a landscaping company and the person was hired on a contract, not as a staff member.",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > General - Employer,Labor & Employment > General - Employer || General Litigation > Stalking Orders,True,False,True,,False,True,False,3,Was the person you let go an employee or an independent contractor? || What best describes the messages you’re getting? || Are they still contacting you after you told them to stop?,True,Was the person you let go an employee or an independent contractor?,Labor & Employment > General - Employer,Labor & Employment > General - Employer || General Litigation > Stalking Orders,False,False,False,False,True,False,False,False,False,False,False,False,False,,30010,False
final_run_1_20260714T170440Z,x0252,intended,workers_comp_vs_third_party,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,True,I have a workers' compensation case after being hurt on the job. I do not know what to do next.,A subcontractor who is not my employer created the dangerous condition.,Workers' Comp > State,Workers' Comp > State,Workers' Comp > Third Party litigation,Workers' Comp > Third Party Litigation,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Other,True,True,True,True,True,True,True,2,"Who did you work for when you were hurt? || Did someone other than your employer cause your injury (for example, a driver from another company or a defective product)?",True,"Did someone other than your employer cause your injury (for example, a driver from another company or a defective product)?",Workers' Comp > State,Workers' Comp > State,True,False,True,False,True,True,False,True,False,False,False,False,False,,15900,False
final_run_1_20260714T170440Z,x0585,intended,copyright_vs_patent,AtoB,expanded_workbook_grounded,,True,False,False,Someone may copy my work and I want to understand my rights. Can a lawyer help me?,"The product has a new functional mechanism, not merely artwork or branding.",Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Computer Law & Internet Law,True,True,True,True,True,True,True,1,What kind of work are you worried someone might copy?,True,What kind of work are you worried someone might copy?,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only),True,False,True,True,True,True,True,True,False,False,True,False,False,,18452,False
final_run_1_20260714T170440Z,legacy_178,intended,injury_location,BtoA,legacy_200_snapshot,injury_location,False,False,False,"I was in a car accident while driving for my job. My head and neck hurt, and I'm considering filing a workers' comp claim.","I was using my car to run a personal errand, not for work tasks, when the crash happened.",Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation || General Litigation > Personal Injury,True,True,True,True,True,True,True,2,Who is your employer? || Did another driver cause the crash (or partly cause it)?,False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,8396,False
final_run_1_20260714T170440Z,x0539,intended,guardianship_vs_elder_abuse,BtoA,expanded_workbook_grounded,,True,False,True,A family member has taken over my parent's affairs and will not explain anything. Can a lawyer help me?,The issue is legal authority to arrange care for a parent with dementia.,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney || Wills & Trusts > Elder Abuse,True,False,True,True,True,True,True,2,"Does this family member have a court order to manage your parent’s affairs (guardianship/conservatorship), or is it based on a signed paper like a power of attorney? || Are you worried about financial abuse or neglect of your parent?",True,"Does this family member have a court order to manage your parent’s affairs (guardianship/conservatorship), or is it based on a signed paper like a power of attorney?",Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney || Wills & Trusts > Elder Abuse,True,True,True,True,True,True,True,True,True,False,False,False,False,,29056,False
final_run_1_20260714T170440Z,x0513,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,My parent has dementia and I do not know who has authority to act.,The person with authority has transferred my parent's money into their own account.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,1,Is there already something in place naming who can make decisions for your parent?,True,Is there already something in place naming who can make decisions for your parent?,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,False,True,False,True,True,False,True,False,False,False,False,False,,13207,False
final_run_1_20260714T170440Z,x0165,intended,employment_vs_state_hearing,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I reported unfair treatment at my job and now there is a legal process. Can a lawyer help me?,A state agency denied my complaint and scheduled an administrative appeal hearing.,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee || Labor & Employment > Whistleblowers - Employee,True,False,True,,False,True,False,1,What kind of unfair treatment did you report?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,12418,False
final_run_1_20260714T170440Z,legacy_153,intended,employment_admin,BtoA,legacy_200_snapshot,employment_admin,False,False,False,"I think I was let go from my job for unfair reasons, and I need some guidance.",I already appealed the decision with a state employment agency and am waiting for their response.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Discrimination - Employee,False,False,False,False,True,False,False,3,Which best fits why you think they let you go? || What kind of job did you have? || When were you let go?,False,,,,False,False,False,,False,,,True,,False,,False,False,,41429,False
