run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_3_20260714T193500Z,legacy_076,intended,debtor_vs_creditor,BtoA,legacy_200_snapshot,,False,False,False,I’m struggling to collect money someone owes me from a job I did.,The client claims I used the wrong materials and they shouldn’t have to pay.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Consumer Law > General,Consumer Law > General,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),True,True,True,True,True,True,True,3,"Is this about pay your employer didn’t give you for your work, or about a customer who hasn’t paid your invoice for services? || Do you already have a court judgment saying they owe you money? || About how much is owed?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,9716,False
final_run_3_20260714T193500Z,x0489,intended,paternity_vs_custody,AtoB,expanded_workbook_grounded,,True,False,False,I need help establishing my legal rights concerning a young child. I do not know what to do next.,I am on the birth certificate and only need a parenting-time order.,Family Law > Paternity,Family Law > Paternity,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Paternity,True,False,True,True,True,True,True,1,Which one fits your situation best?,True,Which one fits your situation best?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Paternity || Family Law > Guardianship,True,True,True,True,True,True,True,True,True,False,False,False,False,,19046,False
final_run_3_20260714T193500Z,x0627,intended,contractor_vs_small_claims,BtoA,expanded_workbook_grounded,,True,False,False,A contractor owes me money for repairs and I may need to file a claim myself. I do not know what to do next.,"The contractor's bond, licensing, and multiple subcontractors are involved.",Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,False,False,True,True,True,True,True,1,Which one fits your situation best?,False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,10632,False
final_run_3_20260714T193500Z,x0358,intended,tenant_vs_landlord,BtoA,expanded_workbook_grounded,,True,False,False,I am responsible for a rental property and there is a serious lease dispute. Can a lawyer help me?,I pay rent to the owner and live in the unit as the tenant.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Landlord Commercial,True,True,True,True,True,True,True,1,Is your tenant a home/apartment renter or a business tenant?,True,Is your tenant a home/apartment renter or a business tenant?,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Landlord Commercial,True,False,True,False,True,True,False,True,False,False,False,False,False,,17115,False
final_run_3_20260714T193500Z,legacy_184,intended,tenant_vs_landlord,AtoB,legacy_200_snapshot,,False,False,False,My renters have guests staying long-term and it’s causing problems with the neighbors.,I rent out the unit to them; I’m not another tenant.,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Landlord Residential,True,False,True,False,True,True,False,0,,False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,5267,False
final_run_3_20260714T193500Z,legacy_114,intended,dui_vs_dmv,BtoA,legacy_200_snapshot,,False,False,False,I need to know what paperwork is required to get my license reinstated after the DMV took it away.,The revocation was for being caught drunk driving.,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,1,Why did the DMV take your license?,True,Why did the DMV take your license?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,True,False,False,False,False,False,,12912,False
final_run_3_20260714T193500Z,x0039,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My child's other parent and I are fighting about where our child should stay. I do not know what to do next.,There is already violence at exchanges and I need immediate protection.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,3,"Do you already have a court order that says who your child lives with and visit time? || Are there any safety issues (like threats, abuse, or neglect) that make you worry about your child’s safety with the other parent? || Were you and the other parent ever married, and is the other parent legally recognized (on the birth certificate or a court finding)?",True,"Are there any safety issues (like threats, abuse, or neglect) that make you worry about your child’s safety with the other parent?",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,True,False,False,False,False,False,,13877,False
final_run_3_20260714T193500Z,x0061,intended,separation_vs_financial_abuse,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,False,"I want to separate, but I do not know how I can manage on my own.",I have no access to money or identification because my spouse keeps them from me.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,True,True,True,True,True,False,3,Are you legally married to this person? || Do you have any children together who are under 18? || What do you need help with right now? (pick all that fit),True,What do you need help with right now? (pick all that fit),Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.) || Family Law > Spousal Support,True,False,True,False,True,True,False,True,False,False,False,False,False,,22504,False
final_run_3_20260714T193500Z,x0553,intended,ssd_vs_ssi,AtoB,expanded_workbook_grounded,,True,False,False,Social Security denied my disability benefits even though I cannot work. Can a lawyer help me?,My appeal concerns SSI eligibility based on disability and limited income.,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,False,True,,False,True,False,1,Which benefit did you apply for?,True,Which benefit did you apply for?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,True,True,False,False,False,False,,18350,False
final_run_3_20260714T193500Z,x0352,intended,tenant_vs_landlord,BtoA,expanded_workbook_grounded,,True,False,False,I need to enforce terms of a residential rental agreement. What are my options?,The landlord is the other party and I am asking for repairs to my home.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,True,True,True,True,True,True,1,Are you the landlord or the tenant for this rental?,True,Are you the landlord or the tenant for this rental?,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,False,True,True,True,True,True,True,True,False,False,False,False,,13417,False
final_run_3_20260714T193500Z,x0028,intended,divorce_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,I need help getting distance from my partner because I no longer feel safe. Can a lawyer help me?,"I am asking about divorce papers and dividing our property, not a protection order.",Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,2,Are you trying to get a court order to make your partner stay away from you and stop contact? || Do you and your partner live together or share children?,True,Are you trying to get a court order to make your partner stay away from you and stop contact?,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,False,False,False,False,False,,13189,False
final_run_3_20260714T193500Z,x0354,intended,tenant_vs_landlord,BtoA,expanded_workbook_grounded,,True,False,False,I am responsible for a rental property and there is a serious lease dispute. I do not know what to do next.,I pay rent to the owner and live in the unit as the tenant.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Landlord Commercial,True,True,True,True,True,True,True,2,"Is the place you rented out a home/apartment (residential) or a business space (commercial)? || Are you the landlord/owner/manager, or the tenant?",True,"Are you the landlord/owner/manager, or the tenant?",Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Landlord Commercial,True,False,True,False,True,True,False,True,False,False,False,False,False,,14201,False
final_run_3_20260714T193500Z,x0469,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,True,The hospital's actions caused a devastating outcome for our family.,My relative is alive but now has permanent injuries from the medical error.,General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,False,True,True,True,True,True,1,What was the main harm caused by the hospital?,True,What was the main harm caused by the hospital?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,True,True,True,True,True,False,True,True,False,False,False,False,,16400,False
final_run_3_20260714T193500Z,x0295,intended,bankruptcy_vs_creditor,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A debt has gone unpaid and I want to understand my options. I do not know what to do next.,"The debts are mine, and I cannot afford the payments or collection lawsuits.",Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > General (Creditor),True,False,True,True,True,True,True,3,Who owes the money? || Have you received any court papers or been sued over this yet? || What kind of debt is it?,True,Who owes the money?,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > General (Creditor),False,False,False,False,True,False,False,False,False,False,False,False,False,,16405,False
final_run_3_20260714T193500Z,legacy_041,intended,custody_vs_support,AtoB,legacy_200_snapshot,,False,False,False,"My ex and I are having disagreements about our kid, and I need some advice on what I can do.",The main disagreement is that my ex stopped paying child support.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,1,Which of these best describes the problem with your ex?,True,Which of these best describes the problem with your ex?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility,True,False,True,False,True,True,False,True,False,False,False,False,False,,16924,False
final_run_3_20260714T193500Z,x0787,intended,business_bankruptcy_vs_dissolution,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I am leaving a company and need to transfer my ownership interest properly.,"We need counsel for a business bankruptcy, not merely ownership-transfer documents.",Business & Corporate > Sale of Business,Business and Corporate > Sale Of Business,Bankruptcy > Business,Bankruptcy > Business,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Business and Corporate > Sale Of Business",True,False,True,True,True,False,False,3,"What type of company is it? || Do you have a written agreement that explains how an owner can transfer or sell their share (like an operating agreement, bylaws, or a buy–sell agreement)? || Who will get your ownership interest?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,8852,False
final_run_3_20260714T193500Z,x0050,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,My child's other parent will not leave me alone and I need legal help. What are my options?,The issue is which parent the child should live with and when visits occur.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,3,"What help do you need most right now? || Has the other parent threatened you, hurt you, or stalked you (followed, nonstop messages, showing up)? || Do you already have a custody or parenting time order?",True,Do you already have a custody or parenting time order?,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,False,False,False,False,False,,16930,False
final_run_3_20260714T193500Z,legacy_069,intended,debtor_vs_creditor,AtoB,legacy_200_snapshot,,False,False,False,I have an issue involving someone not holding up their end of a money deal.,"They owe me money from a loan, not a purchase or service.",Consumer Law > General,Consumer Law > General,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Consumer Law > Problems Between Consumers,"Consumer Law > Problems Between Consumers || Business and Corporate > General (contracts, entities)",True,False,True,False,True,True,False,2,What kind of money deal is this? || Who is the other party?,True,What kind of money deal is this?,Consumer Law > General,"Consumer Law > General || Business and Corporate > General (contracts, entities) || Debtor/Creditor > General (Creditor)",False,False,True,True,True,True,True,False,False,True,True,True,False,,17632,False
final_run_3_20260714T193500Z,x0424,intended,wages_vs_wrongful_discharge,AtoB,expanded_workbook_grounded,,True,False,False,There is a serious issue involving my hours and my employer's response.,The employer fired me immediately after I complained about the missing wages.,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,1,Which of these fits your situation best?,True,Which of these fits your situation best?,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,17111,False
final_run_3_20260714T193500Z,legacy_079,intended,debtor_vs_creditor,BtoA,legacy_200_snapshot,,False,False,False,"I worked a few hours for someone doing yard work, but they still haven’t paid me.",They claim that I damaged their fence and are refusing to pay because of it.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Consumer Law > General,Consumer Law > General,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Consumer Law > Small Claims Advice,False,False,False,False,True,False,False,1,"Were you hired as an employee, or did you take the job as an independent contractor (freelancer)?",False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10314,False
final_run_3_20260714T193500Z,x0523,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,An older relative can no longer manage important decisions and the family needs help. Can a lawyer help me?,My sibling is using the power of attorney for personal purchases.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,2,What kind of help do you think you need right now? || Does your relative still understand what they’re signing and can they sign papers?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10860,False
final_run_3_20260714T193500Z,x0034,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,I am worried about the current parenting arrangement and need legal help.,My former partner has been stalking me and threatening our child's safety.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,2,"Do you already have a court order about custody or visits? || Is there a safety issue (like abuse, threats, neglect, or substance use) that makes you worried?",True,"Is there a safety issue (like abuse, threats, neglect, or substance use) that makes you worried?",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,True,False,False,False,False,False,,17447,False
final_run_3_20260714T193500Z,x0645,intended,license_vs_employment_discrimination,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,A decision connected to my occupation has cost me work. Can a lawyer help me?,"My license remains valid, but my employer fired me because of a protected characteristic.",Administrative Law > Professional Licensing,Administrative Law > Professional Licensing,Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Professional Licensing,False,False,True,True,True,True,True,1,Who made the decision that cost you work?,True,Who made the decision that cost you work?,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Professional Licensing,True,False,True,,False,True,False,True,,False,,False,False,,20464,False
final_run_3_20260714T193500Z,x0727,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,I received a denial involving a veterans program and do not know how to appeal. I do not know what to do next.,"The legal problem is a VA loan on residential property, not veterans compensation.",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,True,True,True,True,True,True,True,1,What kind of veterans program denied you? Pick the closest match.,True,What kind of veterans program denied you? Pick the closest match.,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,False,False,False,False,True,False,False,False,False,False,False,False,False,,15631,False
final_run_3_20260714T193500Z,x0596,intended,copyright_vs_patent,BtoA,expanded_workbook_grounded,,True,False,False,I want to stop competitors from copying a new creation. I do not know what to do next.,The creation is software code and written content that I want to register.,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only),True,False,True,True,True,True,True,1,What kind of creation is it?,True,What kind of creation is it?,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Trademark/Copyright || Intellectual Property > Other,True,False,True,True,True,True,True,True,True,False,False,True,False,,22240,False
final_run_3_20260714T193500Z,x0318,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I need advice about a judgment and whether there is a broader solution.,"I won the case, but the other person still has not paid me.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > Judgment Collection || Debtor/Creditor > Debt Counseling/Workouts,False,False,False,False,True,False,False,2,"Are you the person who owes the judgment, or the person trying to collect it? || Is this judgment about personal debt or business debt?",True,"Are you the person who owes the judgment, or the person trying to collect it?",Debtor/Creditor > Judgment Collection,Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor),True,True,True,True,True,True,False,True,True,False,False,True,False,,24441,False
final_run_3_20260714T193500Z,legacy_137,intended,employee_vs_employer,BtoA,legacy_200_snapshot,,False,False,False,"I stopped working with a person who was helping my business, and now they're saying I breached the agreement.",They were hired as an employee and believe the termination was wrongful.,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Business and Corporate > Litigation",True,True,True,True,True,False,False,2,Where are things right now? || Was there a written contract (not just emails or a handshake)?,False,,,,False,False,False,,False,,,False,,False,,False,False,,9615,False
final_run_3_20260714T193500Z,x0106,intended,stalking_vs_restraining,BtoA,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,False,False,A person close to me keeps contacting and threatening me.,The person is a neighbor I have never dated and is not related to me.,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Domestic Violence,Family Law > Domestic Violence || General Litigation > Stalking Orders,True,False,True,False,True,True,False,1,What is your relationship to this person?,True,What is your relationship to this person?,Family Law > Restraining Orders,Family Law > Restraining Orders || General Litigation > Stalking Orders,False,False,True,True,True,True,True,True,True,False,False,True,False,,15345,False
final_run_3_20260714T193500Z,legacy_053,intended,custody_vs_support,BtoA,legacy_200_snapshot,,False,False,False,I need some advice about my child and what I should be doing. My ex keeps changing things.,My ex keeps canceling my weekends with my kid last minute.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,3,What is your ex changing? || Do you already have a court order or parenting plan about the child? || Which state is your case or your child living in most of the time?,True,What is your ex changing?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,True,True,False,False,False,False,,21261,False
final_run_3_20260714T193500Z,x0198,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I need assistance after my termination and a decision about my income.,I was fired for reporting misconduct and have not applied for unemployment.,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Wage and Hour Claims - Employee || Administrative Law > Unemployment,False,False,True,True,True,True,True,1,Which of these fits best right now?,True,Which of these fits best right now?,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Administrative Law > Unemployment,True,False,True,,False,True,False,True,,False,,False,False,,14158,False
final_run_3_20260714T193500Z,x0164,intended,employment_vs_state_hearing,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,My employer discriminated against me and I need help with the next step. Can a lawyer help me?,"I am appealing the state bureau's final order, not suing my employer right now.",Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,3,"What happened at work? || Have you already filed a complaint with the U.S. Equal Employment Opportunity Commission (the federal agency that handles job discrimination) or your state civil rights agency? || About how many people work for your employer (all locations, if you know)?",True,Have you already filed a complaint with the U.S. Equal Employment Opportunity Commission (the federal agency that handles job discrimination) or your state civil rights agency?,Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee,False,False,False,False,True,False,False,False,False,False,False,False,False,,16535,False
final_run_3_20260714T193500Z,legacy_071,intended,debtor_vs_creditor,BtoA,legacy_200_snapshot,,False,False,False,I sold a bike to someone online and they still haven’t paid me. What should I do?,The buyer claimed the bike was broken and is refusing to pay because of that.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Consumer Law > General,Consumer Law > General,Consumer Law > Problems Between Consumers,Consumer Law > Problems Between Consumers || Consumer Law > Small Claims Advice,False,False,False,False,True,False,False,3,"Did the buyer already get the bike? || How was payment supposed to be made? || Do you have any written proof of the deal (like messages, listing, or invoice)?",False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,11660,False
final_run_3_20260714T193500Z,x0347,intended,tenant_vs_landlord,BtoA,expanded_workbook_grounded,,True,False,False,Someone in a rental unit is causing problems and I need legal help.,I am the tenant facing eviction from the apartment where I live.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,True,True,True,True,True,True,3,Which one fits you best here? || What kind of problem is it mainly? || Is there a written lease with rules that are being broken?,True,Which one fits you best here?,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential) || General Litigation > Neighbor Disputes/Nuisance,True,False,True,True,True,True,True,True,True,False,False,False,False,,18550,False
final_run_3_20260714T193500Z,x0135,intended,criminal_case_vs_protection,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,A dispute became physical and I do not know what legal help I need. Can a lawyer help me?,My child's other parent is threatening me and I need an order keeping them away.,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Personal Injury,General Litigation > Personal Injury || Family Law > Domestic Violence || Criminal Law > Misdemeanor,False,False,True,True,True,True,True,3,"Who was the other person involved? || Did police get involved, or were you arrested or charged? || What help do you need first?",True,Who was the other person involved?,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || General Litigation > Personal Injury || Family Law > Restraining Orders,False,False,True,True,True,True,True,True,False,False,True,True,True,,26037,False
final_run_3_20260714T193500Z,x0235,intended,work_injury_vs_personal_injury,BtoA,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,True,I got hurt on someone else's property while I was there for work. I do not know what to do next.,I was clocked in at my regular workplace when the accident occurred.,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State,Workers' Comp > State,Workers' Comp > State || General Litigation > Premises Liability || Workers' Comp > Third Party Litigation,False,False,True,False,True,True,False,2,"Were you working for an employer at the time you got hurt, or were you a contractor/self‑employed, or not working for anyone? || Is the place where you got hurt owned by someone different than your employer?",True,"Were you working for an employer at the time you got hurt, or were you a contractor/self‑employed, or not working for anyone?",Workers' Comp > State,Workers' Comp > State || General Litigation > Premises Liability || Workers' Comp > Third Party Litigation,True,True,True,True,True,True,True,True,True,False,False,False,False,,20703,False
final_run_3_20260714T193500Z,x0729,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,I am a veteran having trouble with a government program and need legal advice. Can a lawyer help me?,My benefits are intact; the issue is approval of a VA home loan.,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,True,True,True,True,True,True,True,1,Which government program is this about?,True,Which government program is this about?,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,False,False,False,False,True,False,False,False,False,False,False,False,False,,13255,False
final_run_3_20260714T193500Z,x0517,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,My parent has dementia and I do not know who has authority to act. What are my options?,The person with authority has transferred my parent's money into their own account.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,2,"Has your parent already signed any papers giving someone authority, like a power of attorney (paper that lets someone make decisions) or is there a court order? || Do they still understand well enough on good days to read and sign new papers?",False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10899,False
final_run_3_20260714T193500Z,x0488,intended,paternity_vs_custody,AtoB,expanded_workbook_grounded,,True,False,False,I need a family lawyer to help secure my rights involving my child. What are my options?,"Both parties agree I am the parent, but the other parent is withholding visits.",Family Law > Paternity,Family Law > Paternity,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility || Family Law > Child Support/Modification,True,False,True,False,True,True,False,3,What’s the main issue you need help with? || Is there already a court order about your child? || What is your relationship to the child?,True,What’s the main issue you need help with?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility,True,True,True,True,True,True,True,True,True,False,False,False,False,,16182,False
