iteration,group,mean_jaccard_distance,alpha_jaccard
389,human_llm,0.36384015594541913,0.6260856653080016
389,all_five,0.3527923976608187,0.6374654958854873
390,humans,0.25584795321637427,0.736990375403618
390,llms,0.3456627680311891,0.6449967665774186
390,human_llm,0.3905945419103314,0.5994824933859666
390,all_five,0.363640350877193,0.6267602301982509
391,humans,0.23172514619883042,0.7627207953909951
391,llms,0.3624269005847953,0.6289191493994266
391,human_llm,0.36069688109161796,0.6305370445538245
391,all_five,0.3483187134502924,0.6432879452787813
392,humans,0.25877192982456143,0.7349780319155602
392,llms,0.36340155945419106,0.6282237899977454
392,human_llm,0.37214912280701756,0.6189733177461083
392,all_five,0.358187134502924,0.6333556923984578
393,humans,0.2631578947368421,0.7301905306517028
393,llms,0.35492202729044836,0.6364064793502262
393,human_llm,0.3719298245614035,0.6187493961126415
393,all_five,0.35595029239766085,0.6351976289789125
394,humans,0.25146198830409355,0.7411841600251365
394,llms,0.38557504873294346,0.6041092931583779
394,human_llm,0.3909844054580897,0.5984770062716154
394,all_five,0.3754093567251462,0.6143619343393558
395,humans,0.2785087719298246,0.7142593778309918
395,llms,0.3875730994152047,0.6033672873035902
395,human_llm,0.36500974658869395,0.625644406028464
395,all_five,0.36312865497076025,0.6278441982884146
396,humans,0.2953216374269006,0.6964543532989588
396,llms,0.3273879142300195,0.6637527088095094
396,human_llm,0.35609161793372324,0.6343243401634657
396,all_five,0.3414035087719298,0.6493390182444265
397,humans,0.2565789473684211,0.7368511442187969
397,llms,0.3563352826510721,0.6349952467544864
397,human_llm,0.37285575048732944,0.6176906201579269
397,all_five,0.3562719298245614,0.6348120633192258
398,humans,0.233187134502924,0.7599293178442605
398,llms,0.36876218323586746,0.6215013754667889
398,human_llm,0.3832602339181287,0.6063171710434305
398,all_five,0.36390350877192984,0.6261692423537599
399,humans,0.2638888888888889,0.7281063698764672
399,llms,0.35487329434697856,0.6343098376164742
399,human_llm,0.34320175438596495,0.646297455625551
399,all_five,0.3387719298245614,0.6508911116755043
400,humans,0.23757309941520469,0.7556611109859931
400,llms,0.3686159844054581,0.6218840504075633
400,human_llm,0.3764132553606238,0.6137496010992662
400,all_five,0.36019005847953217,0.6303091694814971
401,humans,0.2953216374269006,0.6977018776448778
401,llms,0.36038011695906436,0.6310813112037275
401,human_llm,0.40199805068226124,0.5886987571554535
401,all_five,0.3788450292397661,0.6122835037661192
402,humans,0.2141812865497076,0.7804057957999402
402,llms,0.36408382066276807,0.6271574168659464
402,human_llm,0.37358674463937624,0.6171257796428576
402,all_five,0.35479532163742694,0.6364635737263935
403,humans,0.25,0.7435160443707927
403,llms,0.3597953216374269,0.6315373287541919
403,human_llm,0.3817251461988304,0.6088671359730742
403,all_five,0.36197368421052634,0.629103279991255
404,humans,0.23538011695906433,0.7579388339708244
404,llms,0.381140350877193,0.6083014574865011
404,human_llm,0.39139863547758286,0.5982953269125472
404,all_five,0.37271929824561406,0.6171610184923908
405,humans,0.26973684210526316,0.7228418938458943
405,llms,0.3991715399610137,0.5910774143601372
405,human_llm,0.38408869395711503,0.6060638279448449
405,all_five,0.37717836257309945,0.6132030553721649
406,humans,0.19371345029239767,0.8015633463370286
406,llms,0.3883040935672515,0.6025811932358204
406,human_llm,0.38121345029239767,0.6096250164979082
406,all_five,0.3645906432748538,0.6267003356763717
407,humans,0.2682748538011696,0.724979829631361
407,llms,0.3624269005847953,0.6281675557253749
407,human_llm,0.38201754385964914,0.6085570731072709
407,all_five,0.364766081871345,0.6260391525736971
408,humans,0.2573099415204678,0.7362401144508754
408,llms,0.3372319688109162,0.654706888917439
408,human_llm,0.3620614035087719,0.6290055842136075
408,all_five,0.3441374269005848,0.6474453438179482
409,humans,0.22587719298245615,0.7684584893602413
409,llms,0.40073099415204677,0.5900406853525714
409,human_llm,0.39276315789473687,0.5978942010658101
409,all_five,0.3784649122807018,0.6125580083112585
410,humans,0.19005847953216376,0.8039529619977
410,llms,0.3347953216374269,0.6556892036084974
410,human_llm,0.34315302144249515,0.6466016160516883
410,all_five,0.32533625730994153,0.6650327323019911
411,humans,0.24269005847953218,0.7502142753449783
411,llms,0.35906432748538014,0.631773314906034
411,human_llm,0.340911306042885,0.6496574604518328
411,all_five,0.33653508771929824,0.6543307299823251
412,humans,0.27997076023391815,0.7132055231217553
412,llms,0.37836257309941523,0.6127449704109122
412,human_llm,0.38386939571150097,0.6068922495025839
412,all_five,0.37182748538011695,0.6192812113398047
413,humans,0.28435672514619886,0.7076661694180867
413,llms,0.34317738791423,0.6471063514984285
413,human_llm,0.36371832358674466,0.625782113838302
413,all_five,0.34961988304093566,0.6404027237399331
414,humans,0.2880116959064328,0.7056955631561039
414,llms,0.3510721247563353,0.6406741838623689
414,human_llm,0.3855506822612086,0.6056639588730758
414,all_five,0.36545321637426903,0.6261791029618684
415,humans,0.2646198830409357,0.7290785426275828
415,llms,0.3800682261208577,0.6113185150282261
415,human_llm,0.39770955165692007,0.5928836000426216
415,all_five,0.37910818713450295,0.6120502556175222
416,humans,0.27631578947368424,0.7163160428260087
416,llms,0.39215399610136453,0.5986276535804578
416,human_llm,0.4399366471734893,0.5504128974818124
416,all_five,0.40923976608187135,0.5812441790713267
417,humans,0.2543859649122807,0.7386986401056372
417,llms,0.38060428849902533,0.6102133895120396
417,human_llm,0.37458576998050686,0.615836416102357
417,all_five,0.3643713450292398,0.6264075852406993
418,humans,0.25219298245614036,0.7412819123632327
418,llms,0.33976608187134505,0.6516374177833054
418,human_llm,0.34171539961013647,0.6492390807361623
418,all_five,0.3321783625730994,0.6592000455094145
419,humans,0.2960526315789474,0.6960934948438204
419,llms,0.37358674463937624,0.6173922843418214
419,human_llm,0.37312378167641325,0.6173903018608389
419,all_five,0.3655555555555556,0.6252544174711762
420,humans,0.2149122807017544,0.7791697274117017
420,llms,0.38601364522417153,0.6041114900051036
420,human_llm,0.36388888888888893,0.6265736769006296
420,all_five,0.35562865497076024,0.6350555643504334
421,humans,0.19956140350877194,0.7947910823478144
421,llms,0.33250487329434697,0.6585786651561798
421,human_llm,0.347953216374269,0.6422145982738423
421,all_five,0.3284795321637427,0.6624067084465792
422,humans,0.22587719298245615,0.7681261466752616
422,llms,0.3402046783625731,0.6506062416248244
422,human_llm,0.35874756335282654,0.6316296574622109
422,all_five,0.3398976608187135,0.6509772187556263
423,humans,0.2280701754385965,0.7665609735195817
423,llms,0.3435672514619883,0.6485112773776095
423,human_llm,0.3671539961013645,0.6243570723787797
423,all_five,0.34616959064327485,0.6458115067353425
424,humans,0.22149122807017546,0.7731474915648902
424,llms,0.3521442495126706,0.6391725675405759
424,human_llm,0.3682504873294347,0.6227934202609932
424,all_five,0.3487426900584795,0.6427397789012276
425,humans,0.2982456140350877,0.6938852406783336
425,llms,0.3966374269005848,0.593373512510428
425,human_llm,0.3910575048732944,0.5988160861595972
425,all_five,0.3834502923976608,0.6066883577030693
426,humans,0.31140350877192985,0.6808278895865569
426,llms,0.3830409356725146,0.607762849496229
426,human_llm,0.40757797270955165,0.5827289956692507
426,all_five,0.3905994152046784,0.6000069831821608
427,humans,0.22076023391812866,0.7731514326859951
427,llms,0.36203703703703705,0.6283639640136572
427,human_llm,0.35253411306042887,0.637799114301488
427,all_five,0.3422076023391813,0.6485118222906272
428,humans,0.23757309941520469,0.7558905569103405
428,llms,0.3489766081871345,0.6420902250613836
428,human_llm,0.3578703703703704,0.6326215722521791
428,all_five,0.3431725146198831,0.6477780763036296
429,humans,0.27046783625730997,0.7223067156875711
429,llms,0.3164230019493178,0.6749104140525501
429,human_llm,0.3479044834307992,0.6428101501490694
429,all_five,0.33071637426900585,0.6603724829958646
430,humans,0.2149122807017544,0.7790236353125117
430,llms,0.3623781676413256,0.6280484924797813
430,human_llm,0.3731481481481482,0.6170519955435962
430,all_five,0.354093567251462,0.6364769667998416
431,humans,0.2463450292397661,0.7464011700838312
431,llms,0.36642300194931776,0.6233529267803257
431,human_llm,0.374317738791423,0.6149605499395157
431,all_five,0.3591520467836257,0.6306104422943226
432,humans,0.22222222222222224,0.7718009038282079
432,llms,0.342495126705653,0.6482052883968934
432,human_llm,0.36749512670565304,0.6230236591929077
432,all_five,0.34546783625731,0.6453908808430524
433,humans,0.26242690058479534,0.7302442376543863
433,llms,0.3314814814814815,0.6600289098591061
433,human_llm,0.3524610136452242,0.6377616574028085
433,all_five,0.3371637426900585,0.6537316916028046
434,humans,0.22660818713450293,0.7676292370432745
434,llms,0.34571150097465886,0.6454059622652351
434,human_llm,0.3672514619883041,0.623226440249807
434,all_five,0.34672514619883044,0.6443417826382418
435,humans,0.2507309941520468,0.7418519974881785
435,llms,0.35433723196881095,0.6355142014174221
435,human_llm,0.3708089668615985,0.6185422320767167
435,all_five,0.35385964912280704,0.635939325811569
436,humans,0.2865497076023392,0.7064210981957157
436,llms,0.33796296296296297,0.6531425860911766
436,human_llm,0.3675925925925926,0.6230714455257536
436,all_five,0.35059941520467836,0.6404288411022642
437,humans,0.2456140350877193,0.7479827917765309
437,llms,0.3830896686159844,0.6077411894717927
437,human_llm,0.42039473684210527,0.5697259632065363
437,all_five,0.3917251461988304,0.5988477195517303
438,humans,0.26973684210526316,0.7228987405841546
438,llms,0.3690545808966862,0.6212117033931743
438,human_llm,0.3874512670565302,0.6021456359156977
438,all_five,0.3701608187134503,0.6199369327682098
439,humans,0.2017543859649123,0.7926881646423662
439,llms,0.3104288499025341,0.6811648958905783
439,human_llm,0.33228557504873296,0.658619826435247
439,all_five,0.3126754385964912,0.6787905696659404
440,humans,0.32090643274853803,0.6706630956803139
440,llms,0.3792884990253411,0.6106863969521503
440,human_llm,0.39519980506822616,0.5941312360939648
440,all_five,0.38299707602339184,0.6067855890587361
441,humans,0.28435672514619886,0.7070489652843253
441,llms,0.3497076023391813,0.6401284058160281
441,human_llm,0.37205165692007797,0.6172657903207932
441,all_five,0.35657894736842105,0.633051773615749
442,humans,0.25,0.743194661846839
442,llms,0.37217348927875243,0.6183758409246376
442,human_llm,0.3920077972709552,0.5982559266621761
442,all_five,0.37185672514619883,0.6186918698367021
443,humans,0.22660818713450293,0.7678256577558173
443,llms,0.37231968810916183,0.6190128002831183
443,human_llm,0.3939327485380117,0.5969470957498806
443,all_five,0.3707163742690059,0.6206004733667563
444,humans,0.23757309941520469,0.7564459697956688
444,llms,0.3851851851851852,0.6053811659192825
444,human_llm,0.3776803118908382,0.6127990617772852
444,all_five,0.365921052631579,0.6249510565310892
445,humans,0.2945906432748538,0.6966325520192551
445,llms,0.3696881091617934,0.6199210052509381
445,human_llm,0.3694200779727096,0.619827646506848
445,all_five,0.3620175438596491,0.6275360558011582
446,humans,0.2456140350877193,0.7482348514106334
446,llms,0.3628654970760234,0.6277409375801781
446,human_llm,0.3598440545808967,0.6307369175567492
446,all_five,0.349327485380117,0.6416280793784197
447,humans,0.25877192982456143,0.7350760636782749
447,llms,0.364766081871345,0.626691263494567
447,human_llm,0.3689327485380117,0.6221664519645517
447,all_five,0.3566666666666667,0.6348391083053342
448,humans,0.26900584795321636,0.7238325963227048
448,llms,0.3303606237816764,0.6610168969579727
448,human_llm,0.3490253411306043,0.6415373710290695
448,all_five,0.3354239766081871,0.6556420911910035
449,humans,0.22222222222222224,0.7723579595873361
449,llms,0.3253898635477583,0.6669358750584398
449,human_llm,0.33835282651072124,0.6533053408582457
449,all_five,0.32285087719298244,0.6693273600520773
450,humans,0.23757309941520469,0.7574191435506538
450,llms,0.3423001949317739,0.6498273101434969
450,human_llm,0.36744639376218324,0.6246754619073277
450,all_five,0.34691520467836257,0.6454726542531777
451,humans,0.20321637426900585,0.7912073223346558
451,llms,0.3398635477582846,0.6510224553956108
451,human_llm,0.3649366471734893,0.625414158096832
451,all_five,0.34124269005847957,0.6496340912117522
452,humans,0.22149122807017543,0.7724805347655141
452,llms,0.36871345029239766,0.6219087817489639
452,human_llm,0.379556530214425,0.6106135970732726
452,all_five,0.3604970760233918,0.6301511639333961
453,humans,0.2361111111111111,0.7578627484911211
453,llms,0.3496588693957115,0.6412679892005415
453,human_llm,0.342958089668616,0.6479709100737954
453,all_five,0.3342836257309942,0.6569844771468432
454,humans,0.22660818713450293,0.7679450956183602
454,llms,0.3882553606237817,0.6032182768517864
454,human_llm,0.3787524366471735,0.6124430890281486
454,all_five,0.36638888888888893,0.6252173967437087
455,humans,0.26900584795321636,0.7240808917033354
455,llms,0.3540448343079922,0.6368745914158485
455,human_llm,0.3797514619883041,0.6108642358193088
455,all_five,0.36096491228070177,0.6299366852533221
456,humans,0.277046783625731,0.7163560858175075
456,llms,0.39278752436647174,0.5974806623879051
456,human_llm,0.40757797270955165,0.5825770021769991
456,all_five,0.39008771929824565,0.6004239564056885
457,humans,0.2543859649122807,0.7379396368123885
457,llms,0.35565302144249517,0.6347272289609337
457,human_llm,0.3688840155945419,0.6206222306633614
457,all_five,0.35346491228070176,0.6365611089394676
458,humans,0.25877192982456143,0.7351219965626972
458,llms,0.37962962962962965,0.6114393823261299
458,human_llm,0.3722465886939571,0.6187638168668496
458,all_five,0.36311403508771933,0.6282304856066847
459,humans,0.25584795321637427,0.7375370569926141
459,llms,0.3608187134502924,0.6304404975540925
459,human_llm,0.38396686159844057,0.6063216898337923
459,all_five,0.3642105263157895,0.6266849433516872
460,humans,0.26681286549707606,0.7264782159731044
460,llms,0.35540935672514623,0.6355810480276141
460,human_llm,0.3740009746588694,0.6165038361977426
460,all_five,0.35770467836257314,0.6332326832695452
461,humans,0.2814327485380117,0.7114139346833595
461,llms,0.3551169590643275,0.6357862864218551
461,human_llm,0.3696881091617934,0.6207642871065935
461,all_five,0.35649122807017547,0.6343521491439919
462,humans,0.3194444444444445,0.6729813979922438
462,llms,0.40029239766081876,0.5905202736010751
462,human_llm,0.4020224171539961,0.5886647414455779
462,all_five,0.39324561403508773,0.5976408365726327
463,humans,0.277046783625731,0.7150879874845759
463,llms,0.33728070175438596,0.6534045950313603
463,human_llm,0.3595272904483431,0.6302539886724384
463,all_five,0.34460526315789475,0.6457018331818951
464,humans,0.23903508771929827,0.7543607104210307
464,llms,0.3298245614035088,0.6606750659054519
464,human_llm,0.36447368421052634,0.6252946729459912
464,all_five,0.34153508771929825,0.6488115707478657
465,humans,0.24269005847953218,0.7515122460109216
465,llms,0.38377192982456143,0.6076971488459433
465,human_llm,0.38469785575048737,0.6065087774223393
465,all_five,0.37021929824561406,0.6213411538267473
466,humans,0.25877192982456143,0.7337897933871156
466,llms,0.3919103313840156,0.5979647265000444
466,human_llm,0.38330896686159843,0.6063978613804017
466,all_five,0.3734356725146199,0.6165607154031926
467,humans,0.2719298245614035,0.7199599658555706
467,llms,0.32392787524366473,0.666816748748777
467,human_llm,0.3547514619883041,0.6350799691569682
467,all_five,0.33722222222222226,0.6530603731944251
468,humans,0.2156432748538012,0.779154915085205
468,llms,0.38372319688109163,0.6078556973975384
468,human_llm,0.39049707602339184,0.6005550797735866
468,all_five,0.3709795321637427,0.6205776687665483
469,humans,0.2324561403508772,0.7612697883553788
469,llms,0.38362573099415204,0.6059942086982253
469,human_llm,0.3933235867446394,0.5963523633019128
469,all_five,0.37432748538011695,0.6156938414366433
470,humans,0.29312865497076024,0.6994957648073283
470,llms,0.35838206627680314,0.6328759863557176
470,human_llm,0.3682992202729045,0.622705256148822
470,all_five,0.3578070175438597,0.633415742385911
471,humans,0.2814327485380117,0.711269015542809
471,llms,0.3861598440545809,0.6036357587469529
471,human_llm,0.3912768031189084,0.5985654059328864
471,all_five,0.37875730994152046,0.6113483481409104
472,humans,0.26169590643274854,0.731093204433491
472,llms,0.37251461988304096,0.6175471998206439
472,human_llm,0.3700779727095517,0.6199791490622565
472,all_five,0.35997076023391816,0.6303428306670016
473,humans,0.3048245614035088,0.6884950591753752
473,llms,0.37831384015594544,0.6132845894263217
473,human_llm,0.40694444444444444,0.5839422422811135
473,all_five,0.3881432748538012,0.6032201708468895
474,humans,0.2280701754385965,0.7663832549597048
474,llms,0.35726120857699806,0.6338733540659583
474,human_llm,0.3692982456140351,0.6215955770206212
474,all_five,0.35156432748538013,0.6397659379778133
475,humans,0.24780701754385967,0.7464071629356963
475,llms,0.3531189083820663,0.6390285021402171
475,human_llm,0.36613060428849903,0.6251734675880927
475,all_five,0.35039473684210526,0.6414964032453601
476,humans,0.26900584795321636,0.7242086052091876
476,llms,0.36949317738791426,0.6214214614063853
476,human_llm,0.3604775828460039,0.6303404233214074
476,all_five,0.35403508771929826,0.6370734562753042
477,humans,0.26681286549707606,0.7269104076287761
477,llms,0.3943469785575049,0.5964626877021801
477,human_llm,0.39490740740740743,0.5958207346200173
477,all_five,0.3819298245614035,0.6091240045578055
478,humans,0.2880116959064328,0.7041067356923276
478,llms,0.3482943469785575,0.6423246307931731
478,human_llm,0.36362085769980507,0.6265547486883377
478,all_five,0.3514619883040936,0.6390332857313705
479,humans,0.26535087719298245,0.7281388692033905
479,llms,0.35423976608187135,0.6380016029563562
479,human_llm,0.35801656920077973,0.6333784149665478
479,all_five,0.3476169590643275,0.6442673166931026
480,humans,0.2236842105263158,0.7712880988944703
480,llms,0.32884990253411306,0.6634551791415655
480,human_llm,0.34809941520467835,0.6435484418141209
480,all_five,0.32988304093567256,0.6623523008478303
481,humans,0.27046783625730997,0.7224052876190576
481,llms,0.3828947368421053,0.6069856485439366
481,human_llm,0.39076510721247565,0.5989168536190367
481,all_five,0.376374269005848,0.6136876340577069
482,humans,0.2463450292397661,0.7485648287227518
482,llms,0.352729044834308,0.6398552042114982
482,human_llm,0.38335769980506823,0.6086437109461854
482,all_five,0.36046783625730994,0.6320021236401332
483,humans,0.22880116959064328,0.7650269826582101
483,llms,0.33615984405458094,0.6549607700937387
483,human_llm,0.3612573099415205,0.6290989911154785
483,all_five,0.3404824561403509,0.6504475894585402
484,humans,0.2726608187134503,0.7200416345116772
484,llms,0.38021442495126706,0.6100144796204985
484,human_llm,0.38932748538011697,0.600449323744075
484,all_five,0.37492690058479533,0.6152733019273557
485,humans,0.27997076023391815,0.7129244584623573
485,llms,0.40063352826510723,0.5898279606203612
485,human_llm,0.4191520467836258,0.5712013210571694
485,all_five,0.3996783625730994,0.5908586860678313
486,humans,0.31432748538011696,0.6780800232180785
486,llms,0.3322124756335283,0.6595961187522862
486,human_llm,0.33791423001949317,0.6533946323865524
486,all_five,0.3338450292397661,0.6577795942044131
487,humans,0.25292397660818716,0.7402505489853692
487,llms,0.3574561403508772,0.6327412227378926
487,human_llm,0.38128654970760234,0.6086624311133937
487,all_five,0.3613011695906433,0.6290006240269037
488,humans,0.21271929824561406,0.780719138451978
488,llms,0.3328947368421053,0.6569331616652277
488,human_llm,0.33096978557504875,0.6586257480765949
488,all_five,0.31972222222222224,0.6703582018982934
489,humans,0.25146198830409355,0.7423220973782771
489,llms,0.3822124756335283,0.6084771254957602
489,human_llm,0.3872076023391813,0.6034171935431119
489,all_five,0.3721345029239766,0.6188055118592692
490,humans,0.23391812865497078,0.7597734250674314
490,llms,0.3619395711500975,0.6294312371952502
490,human_llm,0.38089668615984407,0.6097214839907992
490,all_five,0.3605116959064328,0.6305767984793982
491,humans,0.22295321637426901,0.771525327078316
491,llms,0.3321637426900585,0.6595475410585265
491,human_llm,0.33764619883040936,0.6536906642803291
491,all_five,0.32453216374269006,0.667269554225687
492,humans,0.20833333333333334,0.7859029175050302
492,llms,0.34712475633528267,0.6438079045705402
492,human_llm,0.37288011695906437,0.6173475464441596
492,all_five,0.34869883040935673,0.642092365315921
493,humans,0.24853801169590645,0.7450267328799888
493,llms,0.3483918128654971,0.6417748259356537
493,human_llm,0.3571393762183236,0.6330802215531426
493,all_five,0.34365497076023394,0.6469122269102607
494,humans,0.22880116959064328,0.7648986944367971
494,llms,0.3084795321637427,0.6821421597775601
494,human_llm,0.3560185185185185,0.6339186576749314
494,all_five,0.32903508771929824,0.661450673777431
495,humans,0.24780701754385967,0.7453931016958573
495,llms,0.3594541910331384,0.6311878865229591
495,human_llm,0.36169590643274857,0.6284295070117293
495,all_five,0.34963450292397663,0.6409718515225755
496,humans,0.23903508771929827,0.7537212709653274
496,llms,0.34926900584795323,0.6408399413457155
496,human_llm,0.34617446393762186,0.6433854817021252
496,all_five,0.3363888888888889,0.6536810884111315
497,humans,0.24780701754385967,0.7449674883508208
497,llms,0.31554580896686163,0.6751736913603168
497,human_llm,0.33533138401559454,0.6546051567011466
497,all_five,0.3206432748538012,0.6698468597097285
498,humans,0.2551169590643275,0.7386495668186589
498,llms,0.37480506822612086,0.6167949261945174
498,human_llm,0.37953216374269005,0.6116217074555621
498,all_five,0.36567251461988304,0.6258567253697338
499,humans,0.20029239766081872,0.7945152982002661
499,llms,0.3257309941520468,0.6659255963007455
499,human_llm,0.32115009746588696,0.6702971170417585
499,all_five,0.31043859649122807,0.6814425914914719
500,humans,0.2711988304093567,0.7229773203038345
500,llms,0.3618421052631579,0.6300257060844163
500,human_llm,0.36150097465886943,0.6302580383107119
500,all_five,0.3525730994152047,0.6395047413440704
501,humans,0.2236842105263158,0.7704163587350986
501,llms,0.30906432748538015,0.6825279711943967
501,human_llm,0.31081871345029244,0.6804275663375018
501,all_five,0.30157894736842106,0.6901178780742727
502,humans,0.2463450292397661,0.7478529314045533
502,llms,0.3727095516569201,0.6190014267169177
502,human_llm,0.38594054580896686,0.605318275073214
502,all_five,0.3680116959064328,0.6236543475982868
503,humans,0.29678362573099415,0.6963434828936625
503,llms,0.3739278752436647,0.6170834928518159
503,human_llm,0.39824561403508774,0.5922966790801546
503,all_five,0.3808040935672515,0.6101486169439752
504,humans,0.3121345029239766,0.6800938638643925
504,llms,0.3476608187134503,0.644050416877732
504,human_llm,0.37319688109161797,0.6176425953433187
504,all_five,0.35942982456140354,0.6318184904754585
505,humans,0.20394736842105265,0.7901602300739523
505,llms,0.3883040935672515,0.6014453701538749
505,human_llm,0.37156432748538015,0.6182522735078471
505,all_five,0.35982456140350877,0.6303592678382006
506,humans,0.30628654970760233,0.6854795401155531
506,llms,0.37231968810916183,0.6178888403899316
506,human_llm,0.3739278752436647,0.6160245471216284
506,all_five,0.3666812865497076,0.6235405329119701
507,humans,0.2682748538011696,0.7243658120834502
507,llms,0.3780701754385965,0.6132843026473471
507,human_llm,0.3894736842105263,0.6009425780736717
507,all_five,0.3739327485380117,0.6169320701163745
508,humans,0.2456140350877193,0.7473568729914454
508,llms,0.35974658869395715,0.6306565149107095
508,human_llm,0.35058479532163744,0.6394609560670578
508,all_five,0.34283625730994155,0.6476290220132399
509,humans,0.2638888888888889,0.7306752853730456
509,llms,0.3423489278752437,0.6498477939106455
509,human_llm,0.3681530214424951,0.6237780726037947
509,all_five,0.34998538011695907,0.6423074612213481
510,humans,0.24269005847953218,0.7507552020806338
510,llms,0.3362573099415205,0.6552108168465909
510,human_llm,0.34410331384015597,0.6467977977352082
510,all_five,0.33160818713450296,0.6597209735068683
511,humans,0.260233918128655,0.7325321079297749
511,llms,0.3675925925925926,0.6234361586129276
511,human_llm,0.3840643274853801,0.6068588801940776
511,all_five,0.36673976608187137,0.6242481205778612
512,humans,0.2646198830409357,0.7288171167240776
512,llms,0.3577485380116959,0.6340893663074918
512,human_llm,0.3555311890838207,0.635700267348584
512,all_five,0.34710526315789475,0.644557272563665
513,humans,0.2419590643274854,0.7524446816642285
513,llms,0.38425925925925924,0.6074840915427883
513,human_llm,0.3918615984405458,0.5995851152563185
513,all_five,0.3745906432748538,0.6172011684160488
514,humans,0.2638888888888889,0.7295573158166744
514,llms,0.34985380116959064,0.642076013772836
514,human_llm,0.3630116959064328,0.6283180611643964
514,all_five,0.34915204678362577,0.6425584193851782
515,humans,0.2149122807017544,0.7797303612873585
515,llms,0.36408382066276807,0.6268956463438244
515,human_llm,0.372733918128655,0.6181247830699881
515,all_five,0.35435672514619887,0.6368979103272963
516,humans,0.23538011695906433,0.7576937713900038
516,llms,0.33440545808966865,0.6557244149818324
516,human_llm,0.3624269005847953,0.6270662840636243
516,all_five,0.34131578947368424,0.6487012666232467
517,humans,0.2675438596491228,0.725325333532579
517,llms,0.3932261208576998,0.5971648846848139
517,human_llm,0.37794834307992203,0.6122888533050806
517,all_five,0.3714912280701754,0.6190505976448746
518,humans,0.17982456140350878,0.8145369401683854
518,llms,0.3315302144249513,0.6585126916375743
518,human_llm,0.33771929824561403,0.6518412833069833
518,all_five,0.3200730994152047,0.6701113756244971
519,humans,0.25877192982456143,0.7346675568534143
519,llms,0.3599415204678363,0.6315340728714092
519,human_llm,0.3742446393762183,0.6166216745560693
519,all_five,0.358406432748538,0.6328855455329738
520,humans,0.2741228070175439,0.7181239122314851
520,llms,0.3625243664717349,0.6275583989306707
520,human_llm,0.371588693957115,0.6180495900596664
520,all_five,0.3591228070175439,0.6309085487449231
521,humans,0.28728070175438597,0.7049069380658837
521,llms,0.3805555555555556,0.6095956807399955
521,human_llm,0.3993908382066277,0.590336040494287
521,all_five,0.3825292397660819,0.6075198543024836
522,humans,0.2236842105263158,0.7700073902782082
522,llms,0.33567251461988307,0.6553536941209891
522,human_llm,0.34415204678362576,0.6462038906374559
522,all_five,0.32956140350877194,0.6613468314442462
523,humans,0.26973684210526316,0.7224129589002963
523,llms,0.3925438596491228,0.5976613057736284
523,human_llm,0.38572124756335285,0.6037517351863066
523,all_five,0.3761695906432749,0.6137725950512223
524,humans,0.2909356725146199,0.7024588166327451
524,llms,0.3726608187134503,0.6194057560269619
524,human_llm,0.3880847953216374,0.6033055576129354
524,all_five,0.37374269005847954,0.6180554271838133
525,humans,0.19809941520467836,0.7968891354160477
525,llms,0.34985380116959064,0.6416502620829859
525,human_llm,0.3490253411306043,0.6421399859480199
525,all_five,0.33418128654970763,0.6574841938494533
526,humans,0.2185672514619883,0.7757063763723209
526,llms,0.3179337231968811,0.6742616696043409
526,human_llm,0.31571637426900584,0.675867797067643
526,all_five,0.3066666666666667,0.6854138611276783
527,humans,0.2573099415204678,0.7353167791486438
527,llms,0.375682261208577,0.6141373192972073
527,human_llm,0.37787524366471736,0.6117433284828115
527,all_five,0.3651608187134503,0.6247874697890285
528,humans,0.27923976608187134,0.7133470763477785
528,llms,0.38201754385964914,0.6085079653156469
528,human_llm,0.3767787524366472,0.6133676834548278
528,all_five,0.3685964912280702,0.6219198955411325
529,humans,0.28728070175438597,0.7055655118468865
529,llms,0.3835769980506823,0.6077311431842688
529,human_llm,0.39276315789473687,0.5978554813447754
529,all_five,0.3794590643274854,0.6115832671348793
530,humans,0.25877192982456143,0.7345962234837324
530,llms,0.331140350877193,0.6602978173160376
530,human_llm,0.3626949317738792,0.6278490473677769
530,all_five,0.34283625730994155,0.6482763576381552
531,humans,0.20687134502923976,0.7877535997737484
531,llms,0.36993177387914233,0.6209794061842652
531,human_llm,0.34892787524366475,0.6423331165031165
531,all_five,0.3410233918128655,0.6504430558904737
532,humans,0.29385964912280704,0.6988229361116758
532,llms,0.40497076023391815,0.5848989109292917
532,human_llm,0.40623781676413256,0.5835596364367789
532,all_five,0.3946198830409357,0.5954969627074775
533,humans,0.2880116959064328,0.704480407181181
533,llms,0.38942495126705656,0.6012849630729313
533,human_llm,0.4060916179337232,0.5842303193567129
533,all_five,0.3892836257309942,0.6012969276199052
534,humans,0.26242690058479534,0.730795835863189
534,llms,0.3660331384015595,0.6251108383433192
534,human_llm,0.3700292397660819,0.6206205574445592
534,all_five,0.3580701754385965,0.6329884563693912
535,humans,0.19956140350877194,0.7945409853783972
535,llms,0.3310916179337232,0.6597729973524973
535,human_llm,0.316374269005848,0.6742704470568662
535,all_five,0.30910818713450294,0.6819724371831453
536,humans,0.23538011695906433,0.7584589273770782
536,llms,0.3798732943469786,0.6100703579273619
536,human_llm,0.36313352826510725,0.6271075507701951
536,all_five,0.35538011695906435,0.6351603139310352
537,humans,0.22514619883040937,0.7688008835803521
